Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace Surface,Garden Surface,Number of facades,Swimming pool,State of building,Garden,Terrace
VBD38117,Hamois,5360,355000,1,Villa,Sale,2,93,,0,0,,,3,0,2,1,1
VBD38113,Andenne,5300,1000,,Flat,Rent,3,111,,0,0,10.0,,,0,2,0,1
VBD38084,Dinant,5500,850,,Flat,Rent,2,105,,0,0,2.0,,2,0,1,0,1
VBD37994,Villers-en-Fagne,5600,105000,1,Chalet,Sale,2,60,,1,0,,,,0,0,0,0
VBD20356,Anhe,5537,230000,1,House,Sale,4,156,,0,0,15.0,262.0,,0,1,1,1
VBD37930,Namur,5000,1950000,1,House,Sale,5,670,,0,0,,,4,1,,1,1
VBD37816,Agimont,5544,110000,1,House,Sale,2,131,,0,0,,28.0,2,0,1,1,1
VBD37810,Ohey,5350,425000,1,House,Sale,4,200,,0,0,30.0,,4,0,,1,1
VBD37796,Arsimont,5060,385000,1,Villa,Sale,3,253,,0,0,,,4,0,0,1,0
VBD37713,Auvelais,5060,198000,1,House,Sale,3,102,,0,0,,355.0,2,0,,1,0
VBD37648,Florennes,5620,168000,1,House,Sale,1,148,,0,0,11.0,11.0,1,0,,1,1
VBD37630,Surice,5600,325000,1,House,Sale,7,,,0,0,,,,0,,1,0
VBD37627,Malonne,5020,349000,1,House,Sale,5,196,,0,0,,,4,0,0,1,1
VBD37615,Tamines,5060,370000,1,Villa,Sale,4,145,1,0,0,36.0,1533.0,4,0,2,1,1
VBD37586,Ham-sur-Sambre,5190,129000,,Flat,Sale,2,133,,0,0,,,3,0,,0,0
VBD37585,Moustier-Sur-Sambre,5190,298000,1,Villa,Sale,3,140,,0,0,30.0,600.0,4,0,,1,1
VBD37491,Vresse-sur-Semois,5550,295000,1,House,Sale,1,65,,1,0,38.0,,4,0,,1,1
VBD37389,Namur,5000,225000,,Flat,Sale,3,90,,0,0,,,3,0,1,0,0
VBD37388,Namur,5000,870,,Flat,Rent,1,90,1,0,0,,,,0,2,1,1
VBD37372,Hanzinelle,5621,250000,1,House,Sale,5,389,,0,0,,,,0,0,1,0
VBD37369,Bouvignes-sur-Meuse,5500,99000,1,House,Sale,3,,,0,0,,,,0,,1,1
VBD37359,Cerfontaine,5630,279000,1,House,Sale,3,230,,0,0,,,4,0,1,1,1
VBD37287,Beauraing,5570,275000,1,House,Sale,1,,,0,0,,1395.0,3,0,,1,0
VBD37237,Jambes,5100,245000,,Flat,Sale,2,80,1,0,0,8.0,,2,0,1,0,1
VBD37236,gheze,5310,355000,,Flat,Sale,2,88,1,0,0,16.0,76.0,4,0,2,1,1
VBD37218,Buissonville,5580,1160,1,House,Rent,4,190,,0,0,,,3,0,2,1,1
VBD37176,Berze,5651,350000,1,Villa,Sale,3,180,,0,0,30.0,500.0,4,0,,1,1
VBD37171,Mariembourg,5660,60000,1,House,Sale,2,101,,0,0,6.0,80.0,4,0,,1,1
VBD37140,Malonne,5020,185000,1,House,Sale,3,255,,0,0,,702.0,,0,0,1,1
VWD15183,Yves-Gomeze,5650,165000,1,House,Sale,4,120,1,0,0,34.0,,2,0,1,1,1
VBD37008,Florennes,5620,250000,1,House,Sale,2,117,,0,0,,,4,0,0,1,0
VBD36967,Arsimont,5060,109000,,Flat,Sale,1,63,,0,0,,,3,0,1,0,0
VBD35688,Havelange,5370,325000,1,Villa,Sale,4,158,,0,0,,733.0,,0,2,1,0
VBD35695,Havelange,5370,310000,1,House,Sale,3,135,,0,0,,496.0,,0,2,1,0
VBD36869,Sombreffe,5140,900,,Flat,Rent,2,74,1,0,0,2.0,,3,0,2,0,1
VBD36510,Sombreffe,5140,285000,1,House,Sale,4,154,,0,0,,,4,0,1,1,1
VBD32998,Namur,5000,700,,Duplex,Rent,1,50,1,0,0,,,2,0,1,0,0
VBD36463,Namur,5000,499000,1,House,Sale,4,190,,0,0,25.0,,3,0,,1,1
VBD36462,Pondrme,5574,240000,1,House,Sale,5,,,0,0,,,4,0,,1,1
VBD36448,Namur,5000,675,,FlatStudio,Rent,,53,1,0,0,,,,0,2,0,0
VBD36295,Hamois,5360,385000,1,House,Sale,4,177,1,0,0,,,4,0,2,1,1
VBD36243,Somme-Leuze,5377,595000,1,House,Sale,4,240,,0,0,,,4,0,2,1,0
VWD15163,Noville-les-Bois,5380,120000,1,House,Sale,3,196,,0,0,,,2,0,0,0,0
VBD36172,Ohey,5350,395000,1,House,Sale,6,190,,0,0,36.0,5600.0,,0,0,1,1
VBD36171,Ohey,5350,249000,1,House,Sale,3,133,,0,0,15.0,450.0,,0,1,1,1
VBD36167,Barvaux-Condroz,5370,350000,1,House,Sale,3,157,,0,0,,,,0,2,0,0
VBD36113,Wavreille,5580,259000,1,House,Sale,3,130,,0,0,,711.0,3,0,,1,0
VBD35946,Fernelmont,5380,580000,1,House,Sale,5,400,,0,0,108.0,,,1,1,1,1
VBD35936,Rochefort,5580,275000,1,House,Sale,3,116,,0,0,,,3,0,2,1,1
VBD35829,Blaimont,5542,60000,1,Cottage,Sale,2,45,,1,0,20.0,295.0,,0,1,1,1
VWD15142,Namur,5000,600,1,MasterHouse,Rent,6,180,,0,0,,,2,0,2,1,1
VBD35730,Sauvenire,5030,475000,1,House,Sale,3,193,,0,0,11.0,,4,0,1,1,1
VBD35693,Havelange,5370,275000,1,House,Sale,3,120,,0,0,,352.0,,0,2,1,0
VBD35690,Havelange,5370,275000,1,House,Sale,3,120,,0,0,,352.0,,0,2,1,0
VWD13378,Biesme,5640,394000,1,Villa,Sale,3,190,,0,0,,,3,0,2,1,1
VBD35655,Rochefort,5580,160000,,Flat,Sale,2,72,1,0,0,,,2,0,1,0,0
VBD35644,Namur,5000,333447,,Flat,Sale,2,88,,0,0,8.0,,,0,2,0,1
VBD35459,Mesnil-glise,5560,275000,1,House,Sale,4,,,1,0,,,4,0,1,1,1
VBD35434,Haut-le-Wastia,5537,399000,1,House,Sale,3,230,,0,0,20.0,700.0,,0,2,1,1
VBD23812,Dailly,5660,34500,1,House,Sale,3,,,0,0,,,,0,,1,0
VBD35345,Bivre,5555,190000,1,House,Sale,3,222,,0,0,,800.0,3,0,0,1,0
VBD35331,Noiseux,5377,345000,1,House,Sale,4,141,1,0,0,32.0,588.0,4,1,1,1,1
VBD35312,Anhe,5537,289000,1,House,Sale,3,99,,0,0,8.0,333.0,3,0,,1,1
VBD35187,Anhe,5537,525,,FlatStudio,Rent,,61,,0,0,,,,0,,1,0
VBD35175,Rochefort,5580,325000,1,House,Sale,3,130,1,0,0,16.0,,4,0,1,1,1
VBD35155,Baillonville,5377,310000,,Flat,Sale,2,100,,0,0,,,3,0,2,1,1
VBD34996,Mettet,5640,230000,1,House,Sale,4,145,,0,0,,400.0,,0,1,1,0
VBD34966,Andenne,5300,175000,,Flat,Sale,2,77,,0,0,13.0,,2,0,,0,1
VBD34832,gheze,5310,3950000,1,House,Sale,7,1025,1,0,0,80.0,50000.0,4,1,1,1,1
VBD34773,Arsimont,5060,275000,1,House,Sale,4,,,0,0,,,3,0,0,1,0
VBD34768,Namur,5000,190000,,Flat,Sale,1,68,,0,0,2.0,,2,0,1,0,1
VBD34765,Seilles,5300,390000,1,Villa,Sale,4,,,0,0,,,,0,,1,1
VWD15120,Jamoigne,6810,165000,1,House,Sale,3,220,1,0,0,,,,0,,0,0
VBC97774,Gesves,5340,180000,1,House,Sale,1,,,0,0,,1224.0,,0,,1,1
VBD34728,Namur,5000,315000,,Flat,Sale,2,90,,1,0,10.0,,,0,1,0,1
VBD34674,Pondrme,5574,215000,1,House,Sale,4,166,,0,1,,,3,0,1,1,0
VBD34661,Haillot,5351,425000,1,House,Sale,4,200,,0,0,30.0,,4,0,,1,1
VBD34568,Hamois,5360,129000,1,House,Sale,2,120,,0,0,,,3,0,0,1,0
VBD34567,Ciney,5590,165000,1,House,Sale,4,153,,0,0,,,2,0,0,1,1
VBD34566,Ciney,5590,449000,1,House,Sale,5,207,1,0,0,,447.0,3,1,2,1,1
VBD34549,Wanlin,5564,270000,1,House,Sale,5,153,,0,0,,800.0,,0,2,1,1
VWD15117,Gembloux,5030,950,,Flat,Rent,2,96,,0,0,8.0,,3,0,2,0,1
VBD34402,Rochefort,5580,700,,Flat,Rent,2,72,1,0,0,,,,0,1,1,0
VBD34376,Seilles,5300,295000,1,House,Sale,4,146,,0,0,,,,0,,0,0
VBD34370,Fosses-la-Ville,5070,299000,,Flat,Sale,2,93,1,0,0,14.0,,,0,2,0,1
VBD34342,Bois-de-Villers,5170,280000,1,Villa,Sale,3,125,,0,0,,,4,0,,0,1
VWD15113,Gembloux,5030,750,,Triplex,Rent,1,64,1,0,0,,,2,0,1,0,0
VBD34286,Dinant,5500,239000,1,House,Sale,3,152,,0,0,,120.0,2,0,,1,1
VBD34285,Beauraing,5570,245000,,Flat,Sale,2,68,,0,0,4.0,,4,0,2,0,1
VBD34283,Ciney,5590,315000,1,House,Sale,3,142,,0,0,20.0,539.0,,0,1,1,1
VBD34251,Namur,5000,190000,,Flat,Sale,2,88,,0,0,4.0,,2,0,1,0,1
VBD34233,Wpion,5100,275000,1,Villa,PublicSale,3,,,0,0,,,,0,,1,1
VBD34106,Gedinne,5575,260000,1,House,Sale,3,138,1,0,0,,839.0,2,0,0,1,0
VWD15106,Assesse,5330,1100,1,House,Rent,3,100,,0,0,,,3,0,2,1,1
VBD34025,Rochefort,5580,275000,,Flat,Sale,2,81,1,0,0,5.0,,,0,2,0,1
VBB74753,Beauraing,5570,69000,,Flat,Sale,3,78,1,0,0,,,3,0,2,1,0
VBD33849,Namur,5000,205000,,Flat,Sale,1,68,,0,0,1.0,,2,0,1,0,1
VBD33758,Dinant,5500,98000,,FlatStudio,Sale,1,40,,0,0,,,,0,,0,0
VBD33756,Roly,5600,120000,1,Chalet,Sale,2,,,0,0,,,4,0,0,1,1
VBD33686,Namur,5000,285000,1,House,Sale,2,163,,0,0,,30.0,2,0,,1,1
VBD33683,Jambes,5100,480000,1,House,Sale,3,231,,0,0,,,4,1,1,1,1
VBD33628,Bivre,5555,225000,1,MixedBuilding,Sale,3,1000,,0,0,,3000.0,4,0,1,1,0
VBD33613,Blaimont,5542,65000,1,Chalet,Sale,2,40,,1,0,,,4,0,,0,1
VBD33570,Courrire,5336,575000,1,House,Sale,4,190,,0,0,30.0,1000.0,4,0,2,1,1
VBD33532,Houx,5530,369000,1,Villa,Sale,4,334,,0,0,,,4,0,2,1,0
VBD33522,Saint-Servais,5002,285000,1,House,Sale,4,,,0,0,,,3,0,,1,1
VBD33521,Jambes,5100,890,,Flat,Rent,2,82,,0,0,,,,0,2,0,1
VBD33520,Namur,5000,800,,Flat,Rent,1,55,,0,0,,,,0,2,0,0
VBD33514,Winenne,5570,159000,1,House,Sale,5,150,,0,1,20.0,250.0,,0,0,1,1
VWD15091,Namur,5000,770,,FlatStudio,Rent,0,30,,0,0,,,,0,2,1,1
VBD33482,Walcourt,5650,170000,1,House,Sale,,139,,0,0,,762.0,,0,0,1,0
VBD33456,Andenne,5300,364000,1,House,Sale,5,286,,0,0,30.0,,,0,1,1,1
VBD33348,Waret-la-Chausse,5310,549000,1,House,Sale,3,180,,0,0,20.0,1257.0,4,0,2,1,1
VBD33338,Boninne,5021,410000,1,House,Sale,5,223,,0,0,30.0,1432.0,4,0,,1,1
VBD33329,Namur,5000,1230,,Flat,Rent,2,125,1,0,0,13.0,,,0,2,0,1
VBD19583,Auvelais,5060,279000,1,House,Sale,3,145,1,0,0,,400.0,4,0,1,1,1
VBD33288,Mettet,5640,185000,1,House,Sale,2,100,1,0,0,16.0,150.0,3,0,1,1,1
VBD33219,Maze,5670,210000,1,MixedBuilding,PublicSale,,,,0,0,,,,0,,1,1
VBD33218,Vaucelles,5680,250000,1,Villa,PublicSale,4,,,0,0,,,4,0,,1,1
VBD33208,Anseremme,5500,395000,1,Villa,Sale,4,,,0,0,,,4,1,2,1,1
VBD33163,Namur,5000,570,,FlatStudio,Rent,1,35,,1,0,,50.0,,0,,1,1
VBD33150,Beauraing,5570,229000,,Flat,Sale,2,80,1,0,0,20.0,90.0,,0,2,1,1
VBD33134,Dave,5100,185000,,GroundFloor,Sale,2,80,1,0,0,8.0,,4,0,1,0,1
VBD33133,Cerfontaine,5630,149000,1,MixedBuilding,Sale,4,194,,0,0,,,3,0,,1,0
VBD33132,Gembloux,5030,290000,1,House,Sale,2,102,,0,0,,835.0,4,0,1,1,1
VBD33124,Ciney,5590,350000,,Flat,Sale,2,108,,0,0,,,3,0,2,1,1
VBD33123,Ciney,5590,335000,,Flat,Sale,2,103,,0,0,,,2,0,2,0,1
VBD33122,Assesse,5330,595000,1,House,Sale,6,343,,0,0,60.0,,2,1,,1,1
VBD33089,Profondeville,5170,320000,1,Villa,Sale,3,,,0,0,,,4,0,0,0,0
VBD33053,Dinant,5500,245000,1,House,Sale,2,112,1,0,0,,7.0,2,0,2,1,1
VBD32996,Belgrade,5001,260000,1,House,Sale,2,,1,0,0,,,3,0,1,1,1
VBD32990,Ligny,5140,299000,1,House,Sale,4,160,,0,0,27.0,375.0,3,0,1,1,1
VBD32980,Beauraing,5570,330000,1,House,Sale,5,210,1,0,0,,,4,0,1,1,1
VBD32973,Yvoir,5530,349000,1,House,Sale,3,125,,0,0,68.0,298.0,,0,2,1,1
VBD32971,Agimont,5544,220000,1,House,Sale,5,175,,0,0,95.0,245.0,,0,0,1,1
VBD32970,Hastire-par-del,5541,110000,1,House,Sale,2,65,,0,1,15.0,42.0,,0,1,1,1
VBD32929,Beauraing,5570,900,,Flat,Rent,2,81,1,0,0,,,2,0,2,0,1
VBD26519,Beauraing,5570,215000,1,House,Sale,4,166,,0,1,,,3,0,1,1,0
VBD32913,Namur,5000,830,,Flat,Rent,1,71,1,0,0,,,4,0,1,0,0
VBD32911,Anhe,5537,245000,1,House,Sale,2,170,1,0,0,13.0,160.0,3,0,,1,1
VBD32906,Moignele,5060,548000,1,House,Sale,4,277,,0,0,40.0,1500.0,4,0,,1,1
VBD32810,Somze,5651,349000,1,House,Sale,2,231,,0,0,,,3,0,1,1,1
VBD32742,Yvoir,5530,349000,1,House,Sale,2,246,,0,0,30.0,,3,0,,1,1
VBD32695,Bivre,5555,198000,1,House,Sale,4,205,1,0,0,53.0,2500.0,4,1,0,1,1
VBD32691,Andenne,5300,145000,,Flat,Sale,1,60,,0,0,,,4,0,1,0,1
VBD32686,Vedrin,5020,486813,1,House,Sale,5,160,,0,0,,,4,0,2,1,0
VBD32599,Ciney,5590,155000,1,House,Sale,2,65,,0,0,,,,0,1,0,0
VBD32570,Couvin,5660,175000,1,House,Sale,3,84,,0,0,,,2,0,0,1,0
VBD32557,Naninne,5100,409640,1,House,Sale,3,132,,0,0,,,4,0,2,1,0
VBD32556,Naninne,5100,405148,1,House,Sale,3,128,,0,0,,,4,0,2,1,0
VBD32555,Vedrin,5020,459196,1,House,Sale,4,148,,0,0,,,4,0,2,1,0
VBD32514,Jemeppe-Sur-Sambre,5190,219000,1,House,Sale,3,211,1,0,0,,338.0,2,0,1,1,1
VBD32467,Gembloux,5030,499000,1,House,Sale,3,237,,1,0,20.0,2700.0,4,0,1,1,1
VBD32410,Ciergnon,5560,445000,1,House,Sale,3,180,,0,1,50.0,4000.0,,0,2,1,1
VBD32383,Ciney,5590,180000,1,MixedBuilding,PublicSale,3,,,0,0,,,2,0,,0,1
VBC45914,Walcourt,5650,95000,1,House,Sale,2,89,1,1,0,,,4,0,0,1,1
VBD32361,Couvin,5660,140000,1,House,Sale,2,154,1,0,0,,,3,0,1,0,1
VBD32301,Bivre,5555,680000,1,House,Sale,6,281,,0,0,,,,0,1,1,0
VBD32212,Oignies-En-Thirache,5670,119000,1,House,Sale,3,111,1,1,0,12.0,39.0,2,0,1,1,1
VBD32204,Dinant,5500,690,,Flat,Rent,1,59,1,0,0,,,3,0,2,0,0
VBD18405,Somme-Leuze,5377,495000,1,House,Sale,2,164,,0,0,20.0,,3,0,,1,1
VBD32093,Profondeville,5170,155000,1,House,Sale,1,41,1,0,0,10.0,353.0,4,0,1,1,1
VBD32035,Felenne,5570,225000,1,House,Sale,4,,,0,0,,,2,0,0,1,0
VBD32032,Sovet,5590,295000,1,House,Sale,3,,,0,0,,,,0,,0,0
VWD15030,Vencimont,5575,333000,1,House,Sale,3,238,1,0,0,,,4,0,2,1,1
VBD32024,Havelange,5370,50000,1,House,PublicSale,3,,,0,0,,,4,0,0,0,0
VBD32007,Jambes,5100,199000,,Flat,Sale,1,54,,0,0,,,,0,2,1,1
VBD31974,Vodece,5600,105000,1,House,Sale,2,,,0,0,,,,0,,0,0
VBD31959,PHILIPPEVILLE,5600,389000,1,Villa,Sale,4,225,,0,0,,,4,1,1,1,1
VBD31951,Namur,5000,280000,1,House,Sale,3,150,,1,0,,,,0,1,0,1
VBD31950,Namur,5000,280000,,Flat,Sale,3,150,,1,0,,,,0,1,0,1
VBD31949,Profondeville,5170,280000,1,House,Sale,6,153,,0,0,,465.0,,0,1,1,0
VBD31872,Willerzie,5575,247000,1,House,Sale,3,148,,0,0,,,,0,2,0,1
VBD31847,Cerfontaine,5630,90000,1,House,Sale,3,140,,0,0,15.0,293.0,2,0,0,1,1
VBD31841,Rochefort,5580,439000,1,House,Sale,3,186,,0,1,19.0,,4,0,1,1,1
VBD31827,Somme-Leuze,5377,145000,1,Chalet,Sale,2,57,,0,0,,,,0,1,1,0
VBD31820,Beauraing,5570,288000,1,House,Sale,2,113,1,0,0,,2500.0,4,0,1,1,1
VBD12059,Ciney,5590,199000,1,House,Sale,2,234,,0,0,,,,0,1,0,0
VBD31755,Florennes,5620,750,,Flat,Rent,2,90,,0,0,,,2,0,1,0,0
VBD31754,Florennes,5620,630,,Flat,Rent,1,52,,0,0,,,2,0,1,0,0
VBD31753,Florennes,5620,630,,Flat,Rent,1,50,,0,0,,,2,0,1,0,0
VBD31748,Fraire,5650,95000,1,House,Sale,2,123,,0,0,,,3,0,0,1,1
VBD31587,Andenne,5300,187000,,Flat,Sale,2,87,,0,0,,,,0,1,0,1
VBD31518,Namur,5000,315000,,Duplex,Sale,2,91,1,0,0,7.0,,2,0,2,0,1
VBD31473,Andenne,5300,109000,1,House,Sale,1,65,,0,0,,,,0,0,0,0
VBD31452,Namur,5000,345629,,Flat,Sale,2,101,,0,0,6.0,,,0,2,0,1
VBD31450,Namur,5000,342324,,Flat,Sale,2,100,,0,0,4.0,,,0,2,0,1
VBD31447,Namur,5000,384335,,Flat,Sale,2,109,,0,0,16.0,,,0,2,0,1
VBD31446,Namur,5000,329391,,Flat,Sale,2,99,,0,0,3.0,,,0,2,0,1
VBD31331,Malonne,5020,619036,1,House,Sale,3,248,,0,0,,,4,0,2,1,0
VBD31327,Ciney,5590,1095000,1,House,Sale,5,660,1,0,0,,1540.0,4,0,2,1,1
VBD31313,Seilles,5300,120000,1,House,PublicSale,3,,,0,0,,,,0,,1,0
VBD31289,Namur,5000,352281,,Flat,Sale,2,94,,0,0,8.0,,,0,2,0,1
VBD31251,Andenne,5300,750,,Flat,Rent,,,,0,0,,,,0,,0,0
VBD31223,Neuville,5600,150000,1,Chalet,Sale,3,60,,0,0,,,,0,1,1,0
VBD31207,Malonne,5020,571929,1,House,Sale,4,233,,0,0,,,4,0,2,0,0
VBD31201,Andenne,5300,140000,,Flat,Sale,1,53,1,0,0,,,,0,1,1,0
VBD31057,Namur,5000,169000,,Flat,Sale,2,81,,0,0,,,,0,,0,1
VBD31055,Namur,5000,795,,Flat,Rent,2,80,1,0,0,,,,0,1,0,0
VBD31053,Florennes,5620,199000,1,Villa,Sale,3,114,,0,0,,,4,0,1,1,0
VBD31042,Faulx-les-Tombes,5340,495000,1,House,Sale,3,110,,0,0,45.0,,4,0,,1,1
VBD31004,Vezin,5300,275000,1,House,Sale,3,112,,0,0,,,3,0,,0,0
VBD30993,Namur,5000,700000,1,MixedBuilding,Sale,2,350,,0,0,12.0,,4,0,1,0,1
VBD30990,Andenne,5300,399000,,Penthouse,Sale,3,131,,0,0,25.0,,4,0,2,0,1
VBD30987,Noville-les-Bois,5380,265000,1,House,Sale,3,160,,0,0,,,4,0,0,1,1
VBD30983,Auvelais,5060,379000,1,House,Sale,4,160,1,0,0,,,3,0,2,1,1
VBD30968,Gembloux,5030,367207,,Flat,Sale,3,112,,0,0,43.0,60.0,,0,2,1,1
VBD30967,Gembloux,5030,321471,,Flat,Sale,2,93,,0,0,8.0,,,0,2,0,1
VBD30856,Yvoir,5530,239000,1,House,Sale,3,153,1,0,0,82.0,,2,1,1,0,1
VBD30833,Sambreville,5060,170000,,Flat,Sale,3,,,0,0,,,,0,,0,1
VBD30761,Gembloux,5030,324471,,Flat,Sale,2,92,,0,0,8.0,,,0,2,0,1
VBD30718,Ham-sur-Sambre,5190,105000,1,House,Sale,2,121,,0,0,,,,0,0,0,0
VBD30633,Havelange,5370,700,,Flat,Rent,2,75,,0,0,,,3,0,1,0,0
VBD30538,Wpion,5100,200000,1,House,Sale,2,110,,0,0,,,4,0,0,1,0
VBD30472,prave,5580,225000,1,House,Sale,3,112,1,0,0,,,4,0,1,1,1
VBD30470,Biesme,5640,775000,1,House,Sale,5,262,,0,0,50.0,5000.0,4,0,1,1,1
VBD30431,Namur,5000,329000,1,House,Sale,4,,,0,0,22.0,,4,0,,1,1
VBD30420,Silenrieux,5630,115000,1,House,Sale,3,,,0,0,,,3,0,0,1,0
VBD30419,Namur,5000,135000,,Flat,Sale,1,45,,0,0,,,,0,2,0,1
VBD30271,Rochefort,5580,395000,1,House,Sale,3,184,1,0,0,19.0,1134.0,4,0,1,1,1
VBD30256,Achne,5590,150000,1,House,PublicSale,3,,,0,0,,,4,0,,1,1
VBD30242,Lisogne,5501,290000,1,House,Sale,3,160,,0,0,67.0,992.0,,0,1,1,1
VBD30236,Rhisnes,5080,250000,1,House,PublicSale,4,178,,0,0,,,4,0,0,0,1
VBC92511,Landenne,5300,199000,1,House,Sale,3,147,,0,0,,784.0,4,0,0,1,1
VWD14979,Andenne,5300,590000,1,House,Sale,3,257,1,0,0,50.0,3000.0,4,0,2,1,1
VBD30077,Hastire-Lavaux,5540,110000,1,Chalet,Sale,1,54,,0,0,,,4,0,,1,1
VBD27466,Gonrieux,5660,225000,1,Villa,Sale,4,,,0,0,,,,0,,1,1
VWD14944,gheze,5310,369000,1,House,Sale,3,208,,0,0,,,3,0,2,1,1
VBD29928,Namur,5000,159000,,Flat,Sale,1,50,,0,0,,,2,0,1,0,0
VBD29922,Blaimont,5542,94500,1,Chalet,Sale,2,50,,0,0,,,4,0,,1,1
VBD29683,Yvoir,5530,485000,1,MixedBuilding,Sale,4,,,0,0,,,,0,1,0,1
VBC90234,Couvin,5660,375000,,Flat,Sale,7,,,0,0,,,4,0,1,0,1
VBD29642,Lustin,5170,695000,1,House,Sale,7,390,,0,0,30.0,1500.0,3,1,2,1,1
VBD29561,Dave,5100,190000,,Flat,Sale,2,90,,0,0,10.0,,2,0,1,0,1
VBD29528,Florennes,5620,830,,Flat,Rent,2,104,1,0,0,,,,0,,0,1
VBD29488,Thy-le-Chteau,5651,179000,1,House,Sale,4,130,1,0,0,,,2,0,1,0,1
VBD29481,Namur,5000,700,,Flat,Rent,1,38,1,0,0,,,,0,2,0,0
VBD29401,Rochefort,5580,1000,1,House,Rent,3,70,,0,0,,,3,0,2,1,0
VBC72923,Berze,5651,210000,1,Villa,Sale,2,230,1,0,0,,,4,0,1,1,0
VWD14945,gheze,5310,445000,1,House,Sale,4,186,,0,0,,,4,0,2,1,1
VBD29126,Yvoir,5530,89900,1,House,Sale,2,60,1,1,0,12.0,150.0,4,1,0,1,1
VBD29081,Anhe,5537,259000,1,House,Sale,5,195,1,0,0,,1072.0,3,0,1,1,1
VBD28829,Man,5372,650000,1,House,Sale,3,201,,0,0,,,4,0,1,1,1
VBD28803,Senzeille,5630,149000,1,House,Sale,2,120,,0,0,,400.0,,0,0,1,0
VBD28802,Mettet,5640,280000,1,House,Sale,3,150,,0,0,,,2,0,,1,0
VBD28767,Andenne,5300,199000,,Duplex,Sale,3,111,,0,0,,,2,0,2,0,0
VBD28766,Andenne,5300,310000,1,House,Sale,3,165,,0,0,,,2,0,2,0,0
VBD28765,Andenne,5300,199000,,Flat,Sale,3,111,,0,0,,,2,0,2,0,0
VBD28539,Hastire-Lavaux,5540,125000,1,House,Sale,2,,,0,0,,,4,0,0,1,0
VBD28530,Dinant,5500,180000,1,House,Sale,3,110,,0,0,16.0,250.0,,0,0,1,1
VBD28523,Hastire,5540,130000,1,House,Sale,2,57,,0,0,,255.0,,0,1,1,0
VBD28345,Rochefort,5580,545000,1,House,Sale,6,260,,0,0,60.0,,2,0,,1,1
VBC76569,Heure,5377,220000,1,Chalet,Sale,2,74,,0,0,8.0,,4,0,,0,1
VBD28327,Thy-le-Chteau,5651,349000,1,House,Sale,3,210,,1,0,22.0,,3,0,1,0,1
VBD28232,Arsimont,5060,180000,1,House,PublicSale,3,121,,0,0,,,,0,,1,0
VBD28184,Lustin,5170,450000,1,House,Sale,4,200,1,0,0,,,4,0,1,1,1
VWD14171,Fosses-la-Ville,5070,179000,1,House,Sale,3,147,1,0,0,,,2,0,0,0,1
VBD28069,Braibant,5590,450000,1,MixedBuilding,Sale,6,355,1,0,0,,,4,0,2,1,1
VBD27807,Jemeppe-Sur-Sambre,5190,199000,1,House,Sale,4,210,,0,0,,1927.0,4,0,0,1,1
VBD47427,Sint-Jans-Molenbeek,1080,1590,,Loft,Rent,1,150,1,0,0,30.0,,2,0,2,0,1
RBU62384,Sint-Pieters-Woluwe,1150,1350,,Flat,Rent,2,100,1,0,0,6.0,,,0,,0,1
VBD46867,Etterbeek,1040,1100,,Duplex,Rent,1,75,,0,0,,,,0,1,0,0
VBD46859,Laken,1020,540000,,Flat,Sale,2,218,1,0,0,100.0,1400.0,2,0,1,1,1
VBD46780,Evere,1140,880,,Flat,Rent,1,60,1,0,0,27.0,,,0,1,0,1
VBD46779,Vorst,1190,790000,,Duplex,Sale,3,187,,0,0,,200.0,2,0,2,1,1
VBD46777,Berchem-Sainte-Agathe,1082,1100,,Flat,Rent,1,64,1,0,0,11.0,,2,0,2,1,1
VBD46681,Oudergem,1160,895,,FlatStudio,Rent,0,27,1,1,0,,,2,0,1,0,1
VBD46496,Etterbeek,1040,280000,,GroundFloor,Sale,2,83,1,0,0,,,,0,0,0,0
VBD46398,Brussels,1000,575000,,Flat,Sale,4,154,1,1,0,,,2,0,1,0,1
VBD46272,Sint-Lambrechts-Woluwe,1200,1850,,Flat,Rent,3,99,1,0,0,10.0,,4,0,2,0,1
VBD46241,Elsene,1050,1235,,Flat,Rent,1,77,1,0,0,6.0,,2,0,2,0,1
VBD45826,Schaarbeek,1030,1250,,Flat,Rent,1,72,1,0,0,,,2,0,2,0,1
VBD45809,Vorst,1190,1140,,Flat,Rent,1,55,1,1,0,4.0,,2,0,1,0,1
VBD45805,Anderlecht,1070,275000,,Flat,Sale,2,87,,0,0,8.0,,2,0,1,0,1
VBD45593,Evere,1140,750,,FlatStudio,Rent,0,30,1,0,0,6.0,,,0,1,0,1
VBD45592,Sint-Lambrechts-Woluwe,1200,1310,,Flat,Rent,2,100,1,0,0,10.0,,4,0,1,0,1
VBD45535,Laken,1020,319000,,Flat,Sale,2,102,1,0,0,8.0,55.0,2,0,1,1,1
VBC36557,Vorst,1190,205000,,Flat,Sale,2,55,1,0,0,3.0,,,0,1,0,1
VBD44912,Oudergem,1160,295000,,Flat,Sale,2,98,1,0,0,,,,0,0,0,1
VBD44898,Koekelberg,1081,195000,,Flat,Sale,1,60,1,0,0,,,2,0,0,0,0
VBD44845,Brussels,1000,2500,,Flat,Rent,2,83,1,0,0,,,2,0,2,0,0
